customer_id,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,call_failures,tariff_plan,status,age_group,complaints,churn
2206,45,5,15445,237,69,35,32,B,Active,30-40,N,0
2207,34,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2208,11,2,1982,26,16,12,10,A,Active,30-40,Y,1
2209,7,0,4275,35,217,11,0,A,Active,30-40,N,0
2210,34,0,2665,48,177,24,3,A,Active,Under 30,N,0
2211,28,0,1130,16,28,5,5,A,Inactive,Over 40,N,0
2212,30,7,10175,83,0,36,16,A,Active,Over 40,N,0
2213,30,0,1523,43,38,72,4,A,Active,Over 40,N,0
2214,40,0,3973,62,4,37,6,A,Active,Under 30,N,0
2215,37,0,4400,77,0,21,7,A,Active,30-40,N,0
2216,13,3,3157,45,30,20,11,A,Active,30-40,N,0
2217,33,0,1360,38,31,18,0,A,Inactive,30-40,N,0
2218,33,0,3285,45,23,29,8,A,Inactive,Under 30,N,1
2219,37,0,305,6,7,2,5,A,Inactive,30-40,N,0
2220,38,0,1038,18,28,19,9,A,Inactive,30-40,N,1
2221,32,0,3353,73,0,24,0,A,Active,Under 30,N,0
2222,32,2,6850,111,273,34,3,B,Active,Under 30,N,0
2223,38,1,3085,59,182,25,11,A,Active,Under 30,N,0
2224,11,0,8853,169,63,36,11,A,Active,Over 40,N,0
2225,25,0,395,19,3,5,6,A,Inactive,Under 30,N,0
2226,14,1,6697,141,84,43,19,B,Active,Under 30,N,0
2227,16,0,1200,19,12,9,0,A,Active,Under 30,N,0
2228,32,3,15670,233,0,82,24,A,Active,Under 30,Y,0
2229,40,0,2348,46,44,35,10,A,Inactive,30-40,Y,1
2230,38,3,15140,225,54,32,25,A,Active,30-40,N,0
2231,39,0,2688,56,73,37,14,A,Inactive,Over 40,Y,1
2232,30,0,6195,74,171,23,0,A,Active,30-40,N,0
2233,34,1,7023,75,107,38,11,A,Active,Under 30,N,0
2234,12,3,2898,41,23,15,8,A,Active,30-40,N,0
2235,35,0,5498,83,0,6,1,A,Active,Under 30,N,0
2236,31,0,460,40,0,12,16,A,Inactive,Under 30,Y,1
2237,37,0,600,10,21,15,4,A,Inactive,Under 30,N,1
2238,37,5,7385,128,310,39,11,B,Active,30-40,N,0
2239,38,1,3285,28,492,11,6,A,Active,30-40,N,0
2240,36,8,10625,94,10,45,23,A,Active,Over 40,N,0
2241,21,3,6758,150,97,46,24,B,Active,Under 30,N,0
2242,17,0,2660,45,0,15,0,A,Active,30-40,N,0
2243,14,2,2548,39,24,17,3,A,Active,30-40,N,0
2244,36,0,2463,58,7,15,13,A,Inactive,30-40,N,0
2245,39,0,1148,19,15,4,11,A,Inactive,30-40,N,1
2246,27,0,1000,28,22,15,6,A,Active,Under 30,N,0
2247,25,0,1010,30,186,9,0,B,Active,Under 30,N,0
2248,34,0,1180,14,0,12,3,A,Inactive,Under 30,N,0
2249,31,0,4210,71,0,22,0,A,Active,30-40,N,0
2250,38,0,3598,56,0,20,6,A,Active,Under 30,N,0
2251,37,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2252,35,0,3185,58,176,21,7,A,Active,Under 30,N,0
2253,45,0,1015,26,28,11,9,A,Inactive,30-40,N,0
2254,41,2,338,10,12,3,2,A,Active,Over 40,N,0
2255,39,0,1780,30,28,28,9,A,Inactive,Under 30,N,0
2256,36,4,7270,122,278,35,11,B,Active,30-40,N,0
2257,21,0,315,17,0,1,5,A,Inactive,Under 30,N,0
2258,10,1,1082,14,0,9,2,A,Active,30-40,Y,1
2259,37,0,8515,111,123,28,9,A,Active,30-40,N,0
2260,37,1,15730,185,152,30,11,A,Active,Under 30,N,0
2261,36,0,3528,81,0,25,0,A,Active,Under 30,N,0
2262,28,1,15060,221,0,78,14,A,Active,Under 30,N,0
2263,22,0,305,6,13,2,5,A,Inactive,Over 40,N,0
2264,36,0,1375,59,55,23,28,A,Inactive,30-40,Y,1
2265,26,0,1425,20,42,18,4,A,Inactive,Over 40,N,0
2266,25,0,395,19,3,5,6,A,Inactive,Under 30,N,0
2267,35,3,14960,217,43,27,23,A,Active,30-40,N,0
2268,38,3,6920,120,279,37,6,B,Active,Under 30,N,0
2269,40,1,14268,176,16,49,14,A,Active,30-40,N,0
2270,39,0,580,10,7,2,5,A,Inactive,Under 30,N,0
2271,22,1,1775,28,38,18,3,A,Active,Under 30,N,0
2272,17,1,9238,177,80,42,17,A,Active,Over 40,N,0
2273,35,0,3235,44,11,16,11,A,Inactive,30-40,N,1
2274,16,3,2662,44,22,16,6,A,Active,30-40,N,0
2275,36,0,935,18,10,6,6,A,Inactive,30-40,N,0
2276,36,0,3610,67,0,8,0,A,Active,30-40,N,0
2277,29,0,475,21,13,9,7,A,Inactive,Under 30,N,0
2278,40,1,6223,101,14,14,11,A,Active,30-40,N,0
2279,40,1,11160,154,12,46,4,A,Active,Over 40,N,0
2280,29,0,1195,32,26,12,18,A,Inactive,30-40,N,0
2281,35,0,3603,76,0,24,2,A,Active,Under 30,N,0
2282,13,1,1443,23,8,11,3,A,Active,30-40,N,1
2283,33,0,1145,48,25,20,25,A,Inactive,Under 30,Y,1
2284,31,1,3485,71,23,29,7,A,Active,30-40,N,0
2285,38,0,933,13,16,6,5,A,Inactive,Over 40,N,1
2286,35,0,570,8,0,9,0,A,Inactive,Under 30,N,0
2287,36,2,15025,220,56,33,22,A,Active,30-40,N,0
2288,40,1,6413,75,109,36,5,A,Active,Under 30,N,0
2289,36,0,733,12,21,17,4,A,Inactive,30-40,N,1
2290,34,0,6298,63,69,31,3,A,Active,Under 30,N,0
2291,19,2,6697,147,92,44,21,B,Active,Under 30,N,0
2292,33,0,0,0,0,0,0,A,Inactive,Over 40,N,1
2293,36,0,0,0,25,0,0,A,Inactive,Under 30,N,1
2294,17,2,2728,47,35,22,5,A,Active,30-40,N,0
2295,40,2,2033,34,12,10,9,A,Active,Over 40,N,0
2296,38,0,0,0,3,0,0,A,Inactive,30-40,N,1
2297,42,2,2725,48,297,22,12,A,Active,Over 40,N,0
2298,33,0,1130,22,36,6,7,A,Inactive,Over 40,N,0
2299,39,3,6238,110,65,30,18,A,Active,30-40,N,0
2300,5,0,1123,10,0,3,0,A,Inactive,Under 30,Y,1
2301,37,1,3585,82,57,30,6,A,Active,30-40,N,0
2302,37,3,12065,164,32,62,11,A,Active,Over 40,N,0
2303,31,0,6480,91,7,20,0,A,Active,Over 40,N,0
2304,32,1,7190,102,15,20,4,A,Active,Over 40,N,0
2305,38,1,3163,71,367,24,16,A,Active,30-40,N,0
2306,32,0,2810,33,0,11,7,A,Inactive,30-40,N,1
2307,34,0,2840,22,0,14,1,A,Active,30-40,N,0
2308,40,4,5420,99,30,42,16,A,Active,30-40,N,0
2309,25,2,1825,42,40,28,14,A,Active,Under 30,N,0
2310,38,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2311,25,0,625,22,0,2,6,A,Active,Under 30,N,0
2312,34,3,7155,117,280,36,8,B,Active,Under 30,N,0
2313,36,0,1540,46,42,23,0,A,Inactive,30-40,N,0
2314,35,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2315,9,1,1733,22,7,7,5,A,Active,30-40,Y,1
2316,40,1,2665,45,292,20,9,A,Active,30-40,N,0
2317,27,0,700,25,10,7,11,A,Inactive,Under 30,N,0
2318,38,1,2163,32,16,11,8,A,Active,Over 40,N,0
2319,18,0,920,20,4,10,3,A,Active,Under 30,N,0
2320,34,0,2650,21,0,11,0,A,Active,30-40,N,0
2321,39,1,4705,83,7,23,12,A,Active,30-40,N,0
2322,32,0,2570,29,0,10,4,A,Inactive,Under 30,Y,1
2323,39,4,7405,102,214,43,12,A,Active,30-40,N,0
2324,34,1,1963,29,14,19,0,A,Active,30-40,N,0
2325,18,3,2628,41,34,21,4,A,Active,30-40,N,0
2326,35,2,5943,96,22,21,16,A,Active,Under 30,N,1
2327,39,0,318,5,7,4,0,A,Inactive,Under 30,N,0
2328,38,0,1973,40,20,18,10,A,Inactive,30-40,N,1
2329,23,0,1130,10,20,4,3,A,Inactive,Over 40,N,0
2330,34,0,2800,41,34,18,4,A,Inactive,30-40,Y,1
2331,39,5,10020,137,172,60,22,A,Active,30-40,Y,0
2332,29,2,16015,235,0,78,22,A,Active,Under 30,N,0
2333,38,0,5673,92,5,12,4,A,Active,Under 30,N,0
2334,28,0,0,0,0,0,0,A,Active,30-40,N,0
2335,37,0,0,0,9,0,0,A,Inactive,Under 30,N,0
2336,40,4,7225,126,286,39,11,B,Active,30-40,Y,0
2337,35,9,10560,91,7,39,24,A,Active,Over 40,N,0
2338,42,0,3295,53,24,19,16,A,Inactive,30-40,Y,1
2339,39,10,11450,110,16,44,32,A,Active,Over 40,N,0
2340,32,8,10480,89,7,38,21,A,Active,Over 40,N,0
2341,37,0,7263,124,382,43,1,A,Active,Under 30,N,0
2342,39,3,9230,126,142,42,16,A,Active,30-40,N,0
2343,19,1,1810,32,60,18,2,A,Active,30-40,N,0
2344,37,0,875,14,0,11,0,A,Inactive,Under 30,N,0
2345,41,1,1668,31,8,7,3,A,Active,Over 40,N,0
2346,27,0,2535,10,0,11,0,A,Active,30-40,N,0
2347,33,0,1890,48,35,18,7,A,Inactive,30-40,N,0
2348,40,2,5010,90,18,30,14,A,Active,30-40,N,0
2349,28,0,815,31,42,11,11,A,Inactive,30-40,N,0
2350,31,0,6670,92,16,23,0,A,Active,Over 40,N,0
2351,37,8,10030,88,0,44,20,A,Active,Over 40,N,0
2352,31,0,2660,14,0,9,0,A,Active,30-40,N,0
2353,39,0,4560,71,7,15,13,A,Active,Under 30,N,0
2354,39,2,2088,37,39,12,6,A,Active,Over 40,N,0
2355,37,4,16335,248,15,86,30,A,Active,Under 30,Y,0
2356,38,0,2485,49,161,10,7,A,Active,Under 30,N,0
2357,44,0,2498,64,23,23,14,A,Inactive,30-40,Y,0
2358,37,2,6865,99,24,26,4,A,Active,Over 40,N,0
2359,40,2,7928,139,423,49,8,A,Active,30-40,N,0
2360,35,2,6795,90,200,39,2,A,Active,30-40,N,0
2361,33,0,2725,16,0,10,1,A,Active,30-40,N,0
2362,32,1,305,6,7,2,5,A,Active,Over 40,N,1
2363,45,0,703,13,24,10,6,A,Inactive,30-40,N,0
2364,35,0,1860,63,44,34,32,A,Inactive,30-40,Y,1
2365,36,0,3180,41,7,14,14,A,Inactive,30-40,N,1
2366,36,0,13468,163,0,42,2,A,Active,30-40,N,0
2367,39,0,1745,46,48,24,4,A,Inactive,30-40,N,0
2368,39,1,2513,63,364,26,13,A,Active,30-40,N,0
2369,39,0,650,10,3,13,0,A,Inactive,Under 30,N,0
2370,20,1,2190,33,44,19,9,A,Active,30-40,N,0
2371,41,1,378,8,12,6,3,A,Active,30-40,N,0
2372,33,2,15140,219,46,31,23,A,Active,30-40,N,0
2373,38,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2374,38,1,2920,24,10,18,2,A,Active,30-40,N,0
2375,36,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2376,18,0,1095,16,7,6,0,A,Active,Under 30,N,0
2377,36,2,3390,31,497,21,3,A,Active,30-40,N,0
2378,33,0,4198,60,0,34,8,A,Active,Under 30,N,0
2379,34,0,2153,39,36,32,6,A,Inactive,30-40,Y,1
2380,42,1,4470,87,10,29,7,A,Active,30-40,N,0
2381,37,1,11275,153,2,44,5,A,Active,Over 40,N,0
2382,35,0,2153,38,2,27,9,A,Inactive,30-40,N,1
2383,36,0,1668,25,0,6,1,A,Active,30-40,N,0
2384,33,0,4370,65,0,16,6,A,Active,Under 30,N,0
2385,39,1,3285,27,458,6,9,A,Active,30-40,N,0
2386,39,2,5225,94,10,25,13,A,Active,30-40,N,0
2387,45,3,12030,170,33,55,17,A,Active,Over 40,N,0
2388,37,0,1650,28,260,18,0,A,Active,30-40,N,0
2389,34,0,7813,127,383,44,6,A,Active,Under 30,N,0
2390,40,0,1890,31,15,13,11,A,Inactive,Under 30,N,0
2391,36,0,2333,55,0,31,0,A,Active,Under 30,N,0
2392,35,0,1065,34,17,5,0,A,Inactive,30-40,N,0
2393,34,3,16255,246,11,85,27,A,Active,Under 30,Y,0
2394,33,0,5398,86,0,18,8,A,Active,Under 30,N,1
2395,39,1,3325,36,18,21,8,A,Active,30-40,N,0
2396,38,3,4375,92,53,43,15,A,Active,30-40,N,0
2397,42,3,15095,229,62,36,25,A,Active,30-40,N,0
2398,28,0,1343,35,33,70,0,A,Active,Over 40,N,0
2399,30,1,3225,67,16,24,4,A,Active,30-40,N,0
2400,38,0,5318,85,0,15,2,A,Active,Under 30,N,0
2401,31,0,2068,52,342,18,4,A,Active,Under 30,N,0
2402,23,0,2920,55,1,21,0,A,Active,30-40,N,0
2403,31,0,50,2,0,1,7,A,Inactive,Under 30,N,1
2404,33,0,6185,87,0,7,0,A,Active,Over 40,N,0
2405,43,3,9375,131,159,49,18,A,Active,30-40,N,0
2406,31,0,6240,76,171,20,0,A,Active,30-40,N,0
2407,20,1,1400,22,14,2,5,A,Active,Under 30,N,0
2408,25,0,3225,61,8,23,2,A,Active,30-40,N,0
2409,30,0,2990,35,1,15,7,A,Inactive,Under 30,Y,1
2410,37,1,6500,86,186,26,3,A,Active,30-40,N,0
2411,38,0,2795,26,8,18,1,A,Active,30-40,N,0
2412,39,3,9420,127,151,45,18,A,Active,30-40,N,0
2413,26,0,1200,30,161,7,4,B,Active,Under 30,N,0
2414,38,0,3175,72,11,13,7,A,Active,30-40,N,0
2415,34,0,2758,60,358,25,13,A,Active,Under 30,N,0
2416,39,0,323,7,10,3,0,A,Inactive,Over 40,N,1
2417,22,0,2210,44,0,21,0,A,Active,30-40,N,0
2418,29,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2419,40,1,1748,27,10,10,2,A,Active,Over 40,N,0
2420,37,0,3065,71,7,28,5,A,Active,30-40,N,0
2421,31,0,2295,39,157,16,0,A,Active,Under 30,N,0
2422,32,0,1975,31,268,12,0,A,Active,30-40,N,0
2423,38,1,1973,31,7,8,6,A,Active,Over 40,N,0
2424,40,3,6823,111,35,29,15,A,Active,30-40,N,0
2425,27,0,420,5,3,5,0,A,Inactive,Over 40,N,0
2426,39,2,11770,160,18,49,12,A,Active,Over 40,N,0
2427,37,5,7980,133,286,35,17,B,Active,30-40,N,0
2428,38,0,710,14,13,8,2,A,Inactive,30-40,N,0
2429,39,1,8003,134,400,48,10,A,Active,30-40,N,0
2430,6,0,3970,28,176,4,0,A,Active,Under 30,N,0
2431,30,0,780,14,29,7,0,A,Inactive,Over 40,N,0
2432,31,1,15475,228,0,65,21,A,Active,Under 30,N,0
2433,34,0,755,10,7,4,5,A,Inactive,30-40,N,0
2434,28,0,5253,82,4,16,3,A,Active,Under 30,N,1
2435,25,0,1035,31,10,10,8,A,Active,Under 30,N,0
2436,40,0,305,6,7,2,5,A,Inactive,Under 30,N,0
2437,16,3,3042,46,40,22,10,A,Active,30-40,N,0
2438,33,1,6545,82,178,22,5,A,Active,30-40,N,0
2439,37,3,6660,116,272,32,3,B,Active,Under 30,N,0
2440,31,0,2088,46,0,30,0,A,Active,Under 30,N,0
2441,37,2,9360,124,146,43,15,A,Active,30-40,N,0
2442,37,1,2905,27,508,10,0,A,Active,30-40,N,0
2443,35,0,0,0,0,0,0,A,Inactive,Over 40,N,1
2444,38,2,6313,105,42,29,20,A,Active,Under 30,N,0
2445,37,1,2378,36,8,6,7,A,Active,Over 40,N,0
2446,46,2,4935,87,27,25,18,A,Active,30-40,N,0
2447,38,1,3530,79,30,28,9,A,Active,30-40,N,0
2448,33,0,510,5,0,7,0,A,Inactive,Under 30,N,0
2449,41,0,2418,62,19,22,11,A,Inactive,30-40,N,0
2450,41,2,823,18,22,9,7,A,Active,Over 40,N,0
2451,29,4,16370,242,14,93,24,A,Active,Under 30,N,0
2452,32,1,6595,97,39,24,0,A,Active,Over 40,N,0
2453,32,0,2453,54,351,23,8,A,Active,Under 30,N,0
2454,38,8,10210,89,4,44,17,B,Active,Over 40,N,0
2455,29,2,15770,232,0,78,20,A,Active,Under 30,N,0
2456,40,2,4080,88,39,30,16,A,Active,30-40,N,0
2457,41,0,0,0,8,0,0,A,Inactive,Under 30,N,1
2458,38,0,1585,25,8,11,6,A,Inactive,Under 30,N,0
2459,35,2,6845,100,19,24,6,A,Active,Over 40,N,0
2460,33,0,13773,163,0,43,5,A,Active,30-40,N,0
2461,17,0,8638,167,59,27,13,A,Active,Over 40,N,0
2462,31,0,8730,113,127,37,7,A,Active,30-40,N,0
2463,38,0,4008,65,0,32,8,A,Active,Under 30,N,0
2464,39,10,10855,105,40,48,26,B,Active,Over 40,N,0
2465,14,3,3078,49,28,17,12,A,Active,30-40,N,0
2466,38,1,4515,83,2,25,7,A,Active,30-40,N,0
2467,32,0,1303,16,0,2,0,A,Active,30-40,N,0
2468,29,2,15770,232,0,78,20,A,Active,Under 30,N,0
2469,20,0,3225,55,0,22,0,A,Active,30-40,N,0
2470,35,0,3500,66,0,23,0,A,Active,30-40,N,0
2471,3,0,1228,9,0,1,0,A,Active,Under 30,Y,1
2472,37,1,2895,59,207,27,6,A,Active,Under 30,N,0
2473,28,3,2473,55,58,85,13,A,Active,Over 40,N,0
2474,8,0,777,8,0,7,0,A,Active,30-40,N,1
2475,37,0,15240,179,148,30,7,A,Active,Under 30,N,0
2476,38,0,7103,122,366,45,2,A,Active,30-40,N,0
2477,40,0,1015,17,15,2,11,A,Inactive,30-40,N,1
2478,29,0,1280,36,21,14,0,A,Inactive,30-40,N,0
2479,38,1,1373,21,7,2,5,A,Active,Over 40,N,0
2480,38,0,0,0,4,0,0,A,Inactive,Under 30,N,1
2481,38,0,1993,51,6,17,7,A,Active,30-40,N,0
2482,42,0,1970,56,53,23,10,A,Inactive,Over 40,N,0
2483,36,0,15890,187,151,28,10,A,Active,Under 30,N,0
2484,34,0,3413,76,0,26,0,A,Active,Under 30,N,0
2485,27,0,1443,41,34,71,1,A,Active,Over 40,N,0
2486,35,0,6195,80,179,24,0,A,Active,30-40,N,0
2487,38,0,1638,44,0,2,5,A,Inactive,30-40,N,0
2488,37,0,3295,47,16,18,14,A,Inactive,30-40,Y,1
2489,29,2,2583,56,45,70,15,A,Active,Over 40,N,0
2490,3,0,1182,7,0,4,0,A,Active,Under 30,N,1
2491,33,6,16980,254,28,97,34,B,Active,Under 30,N,0
2492,14,2,4875,54,233,17,9,A,Active,30-40,N,0
2493,18,0,8627,171,74,39,9,A,Active,Over 40,N,0
2494,20,1,2000,32,35,16,7,A,Active,30-40,N,0
2495,21,0,860,23,7,9,2,A,Active,Under 30,N,0
2496,34,0,2840,22,0,14,1,A,Active,30-40,N,0
2497,37,0,15675,183,159,33,11,A,Active,Under 30,N,0
2498,35,0,570,8,0,9,0,A,Inactive,Under 30,N,0
2499,44,1,4630,81,20,23,13,A,Active,30-40,N,0
2500,40,0,1260,59,31,20,30,A,Inactive,30-40,Y,1
2501,33,3,15850,234,3,82,21,A,Active,Under 30,N,0
2502,39,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2503,36,0,6008,64,83,37,2,A,Active,Under 30,N,0
2504,38,0,2573,50,41,33,14,A,Inactive,Over 40,Y,1
2505,31,0,1783,30,16,24,2,A,Inactive,30-40,N,1
2506,32,4,7260,120,285,46,5,B,Active,Under 30,N,0
2507,12,0,1310,18,11,8,0,A,Active,Under 30,N,0
2508,16,0,1635,23,23,12,0,A,Active,Under 30,N,0
2509,30,1,3710,75,26,30,9,A,Active,30-40,N,0
2510,40,1,2855,46,301,23,11,A,Active,30-40,N,0
2511,38,0,4125,68,3,17,6,A,Active,Under 30,N,0
2512,8,1,4200,40,240,12,0,A,Active,30-40,N,0
2513,34,1,4013,86,16,41,1,A,Active,Under 30,N,0
2514,38,1,4020,85,34,28,13,A,Active,30-40,N,0
2515,40,2,3210,32,481,7,7,A,Active,30-40,N,0
2516,37,0,3295,47,16,18,14,A,Inactive,30-40,Y,1
2517,35,0,2665,47,143,19,6,A,Active,Under 30,N,0
2518,25,0,3225,61,8,23,2,A,Active,30-40,N,0
2519,41,2,6338,107,46,18,11,A,Active,30-40,N,0
2520,35,0,2148,54,352,22,5,A,Active,Under 30,N,0
2521,13,1,6438,137,77,38,16,B,Active,Under 30,N,0
2522,19,5,3867,62,46,21,19,A,Active,30-40,N,0
2523,32,0,3390,74,15,22,5,A,Active,Under 30,N,0
2524,17,3,4955,56,237,18,12,A,Active,30-40,N,0
2525,42,2,2758,67,14,37,11,A,Active,Under 30,N,0
2526,32,0,700,31,18,8,13,A,Inactive,30-40,N,0
2527,35,1,4335,75,0,20,5,A,Active,30-40,N,0
2528,35,0,6603,70,110,38,5,A,Active,Under 30,N,0
2529,43,1,4855,85,23,24,15,A,Active,30-40,N,0
2530,29,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2531,31,0,895,44,11,15,20,A,Inactive,Under 30,N,1
2532,3,0,0,0,0,0,0,A,Active,Under 30,N,1
2533,35,0,1100,18,7,9,5,A,Inactive,Under 30,N,0
2534,40,4,15255,230,52,31,28,A,Active,30-40,N,0
2535,15,2,4650,50,230,16,7,A,Active,30-40,N,0
2536,38,2,833,11,20,7,7,A,Active,Over 40,N,0
2537,34,0,1173,18,0,1,0,A,Active,30-40,N,0
2538,27,0,455,22,8,7,9,A,Active,Under 30,N,0
2539,32,0,6670,91,0,18,3,A,Active,Over 40,N,0
2540,39,0,6205,82,172,13,5,A,Active,30-40,N,0
2541,28,0,1190,38,197,14,1,B,Active,Under 30,N,0
2542,19,0,1290,21,10,16,1,A,Active,Under 30,N,0
2543,35,0,2148,54,352,22,5,A,Active,Under 30,N,0
2544,19,0,840,24,2,7,4,A,Active,Under 30,N,0
2545,37,1,4323,64,7,32,13,A,Active,Under 30,N,0
2546,37,0,14885,172,129,15,5,A,Active,Under 30,N,0
2547,40,2,498,11,12,6,8,A,Active,30-40,N,1
2548,36,0,2268,44,34,31,9,A,Inactive,30-40,N,1
2549,26,0,1568,39,30,68,4,A,Active,Over 40,N,0
2550,27,3,1915,46,214,26,8,B,Active,Under 30,N,0
2551,43,2,3580,41,501,15,11,A,Active,30-40,N,0
2552,40,2,16500,199,165,32,20,A,Active,Under 30,N,0
2553,34,0,2595,19,0,14,0,A,Active,30-40,N,0
2554,36,0,2615,18,3,16,0,A,Active,30-40,N,0
2555,32,0,6075,86,0,22,0,A,Active,Over 40,N,0
2556,34,0,1005,37,25,10,18,A,Inactive,30-40,N,0
2557,28,2,4240,78,23,25,13,A,Active,30-40,N,0
2558,33,0,2685,35,2,14,4,A,Inactive,Under 30,Y,1
2559,39,4,15255,231,86,36,25,A,Active,30-40,N,0
2560,24,1,3350,59,7,20,5,A,Active,30-40,N,0
2561,40,3,5275,87,33,34,17,A,Active,30-40,N,0
2562,41,3,5530,100,17,27,18,A,Active,Over 40,N,0
2563,41,1,4695,91,13,30,9,A,Active,30-40,N,0
2564,35,0,1260,53,23,19,28,A,Inactive,30-40,Y,1
2565,35,0,1818,42,0,11,4,A,Inactive,30-40,N,0
2566,34,0,2475,47,168,21,1,A,Active,Under 30,N,0
2567,37,1,6500,86,186,26,3,A,Active,30-40,N,0
2568,24,0,1035,32,44,15,5,A,Active,Under 30,N,0
2569,34,0,830,49,20,20,20,A,Inactive,Under 30,Y,1
2570,40,0,570,14,1,10,0,A,Inactive,Under 30,N,0
2571,29,0,1005,31,17,9,16,A,Inactive,30-40,N,0
2572,26,0,1568,39,30,68,4,A,Active,Over 40,N,0
2573,30,1,1710,46,37,20,17,A,Active,Under 30,N,0
2574,34,5,17090,255,15,82,36,B,Active,Under 30,N,0
2575,39,2,11580,159,9,46,10,A,Active,Over 40,N,0
2576,35,0,3008,71,0,28,0,A,Active,Under 30,N,0
2577,32,0,3813,58,0,29,4,A,Active,Under 30,N,0
2578,41,2,11545,156,21,51,8,A,Active,Over 40,N,0
2579,38,0,305,6,7,2,5,A,Inactive,30-40,Y,1
2580,36,0,3703,59,0,30,3,A,Active,Under 30,N,0
2581,25,0,1973,44,31,66,5,A,Active,Over 40,N,0
2582,43,3,643,16,19,5,7,A,Active,Over 40,N,0
2583,38,2,6518,105,28,27,10,A,Active,30-40,N,0
2584,40,0,1943,50,7,4,10,A,Inactive,30-40,N,0
2585,15,1,6618,145,82,40,20,B,Active,Under 30,N,0
2586,42,0,2528,54,49,37,14,A,Inactive,Over 40,Y,1
2587,38,0,6108,96,16,15,8,A,Active,30-40,N,0
2588,43,1,15745,192,165,36,14,A,Active,Under 30,N,0
2589,34,3,6965,116,271,33,6,B,Active,Under 30,N,0
2590,42,1,3978,92,17,34,7,A,Active,30-40,N,0
2591,32,0,6060,100,243,16,0,B,Active,Under 30,N,0
2592,33,1,2498,56,351,20,10,A,Active,30-40,N,0
2593,9,1,1297,18,0,4,1,A,Active,30-40,N,1
2594,33,0,760,28,10,3,0,A,Inactive,30-40,N,0
2595,27,0,945,28,12,7,13,A,Inactive,30-40,N,0
2596,36,2,14835,219,47,30,20,A,Active,30-40,N,0
2597,36,0,13468,163,0,42,2,A,Active,30-40,N,0
2598,21,0,440,15,0,1,6,A,Inactive,Under 30,N,0
2599,32,0,3985,63,0,11,2,A,Active,Under 30,N,0
2600,28,1,1505,36,168,9,9,B,Active,Under 30,N,0
2601,35,0,10560,138,0,30,0,A,Active,30-40,N,0
2602,36,0,2535,50,173,23,4,A,Active,Under 30,N,0
2603,34,0,323,1,2,2,0,A,Inactive,Over 40,N,1
2604,35,2,7090,103,21,24,8,A,Active,Over 40,N,0
2605,32,0,5658,85,0,6,1,A,Active,Under 30,N,0
2606,32,7,10355,91,0,38,20,A,Active,Over 40,N,0
2607,12,0,5908,127,67,35,9,B,Active,Under 30,N,0
2608,43,1,4370,77,13,18,10,A,Active,30-40,N,0
2609,36,0,595,9,15,9,0,A,Inactive,Under 30,N,0
2610,38,0,2550,40,294,21,6,A,Active,30-40,N,0
2611,3,0,1103,11,0,1,0,A,Active,Under 30,N,1
2612,13,0,8437,164,57,35,5,A,Active,Over 40,N,0
2613,46,3,4340,98,54,36,21,A,Active,30-40,N,0
2614,40,0,3903,62,7,22,11,A,Active,Under 30,N,0
2615,17,0,660,16,0,5,0,A,Active,Under 30,N,0
2616,38,9,10740,99,8,44,26,B,Active,Over 40,N,0
2617,35,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2618,28,0,2455,14,0,8,0,A,Active,30-40,N,0
2619,15,3,4775,48,232,16,8,A,Active,30-40,N,0
2620,41,0,2540,47,296,23,6,A,Active,30-40,N,0
2621,17,1,1820,24,24,11,5,A,Active,30-40,N,0
2622,37,1,3500,32,484,6,5,A,Active,30-40,N,0
2623,31,3,16075,238,0,80,25,A,Active,Under 30,Y,0
2624,35,0,3950,59,0,11,3,A,Active,Under 30,N,0
2625,32,0,2700,51,165,19,5,A,Active,Under 30,N,0
2626,40,1,3798,84,12,32,3,A,Active,30-40,N,0
2627,36,1,6063,101,28,24,15,A,Active,Under 30,N,0
2628,33,0,2360,33,277,17,2,A,Active,30-40,N,0
2629,37,0,258,2,2,2,0,A,Inactive,Under 30,N,0
2630,28,0,1273,35,16,55,5,A,Active,Over 40,N,0
2631,19,0,965,22,4,7,5,A,Active,Under 30,N,0
2632,40,0,1055,22,11,16,2,A,Inactive,Under 30,N,0
2633,37,1,4495,69,7,14,11,A,Active,30-40,N,0
2634,10,1,4580,40,190,8,7,A,Active,30-40,N,0
2635,37,0,2765,37,12,18,5,A,Inactive,Under 30,Y,1
2636,14,0,5377,124,53,40,5,B,Active,Under 30,N,0
2637,34,3,6720,113,269,33,4,B,Active,Under 30,N,0
2638,35,0,7013,120,368,38,0,A,Active,Under 30,N,0
2639,34,2,633,8,18,15,0,A,Active,Over 40,N,0
2640,38,0,955,53,24,18,25,A,Inactive,30-40,Y,1
